Views,Post_Date,Description,Hashtags,Music,Likes,Comments,Shares,Saves,Engagement_Rate,Total_Engagement,Gemini_Keywords
166000,2025-02-17 00:00:00,Cleanser yang bikin kulit bersih tapi gak bikin kering ketarik?🤔💦 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",BORN FOR THIS - Foxxi,417,4,8,32,0.277710843373494,461,"[""cleanser"", ""somethinc"", ""pakaisomethinc"", ""kulit bersih"", ""tidak kering"", ""pembersih wajah""]"
23600,2025-02-17 00:00:00,Gonjreengg🥁 Buat yang mau-mau aja yaa inii😚💜 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",original sound - Somethinc Official,218,17,13,20,1.135593220338983,268,"[""Somethinc"", ""PakaiSomethinc"", ""Gonjreengg"", ""mau-mau aja""]"
96900,2025-02-17 00:00:00,"Replying to @chsei, lovént  maksudnya dipakai semuka kayak gini? 😱 #somethinc  #pakaisomethinc  ","#somethinc , #pakaisomethinc ",Dance It Up - Muspace Lofi,269,5,10,27,0.32094943240454077,311,"[""Somethinc"", ""PakaiSomethinc"", ""dipakai semuka"", ""Replying"", ""lov\u00e9nt""]"
323700,2025-02-17 00:00:00,"Jangan cuma muka yang dirawat, leher juga perlu!😍 #somethinc  #pakaisomethinc  ","#somethinc , #pakaisomethinc ",original sound  - Somethinc Official,3133,56,184,1283,1.438368860055607,4656,"[""Somethinc"", ""PakaiSomethinc"", ""dirawat"", ""muka"", ""leher""]"
76700,2025-02-17 00:00:00,Calm Down Moisturizer cuma 10ribu😭 buruan deh follow Somethinc & siap-siap ketemu Minthinc!💜✨ #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Upbeat Funk - FASSounds,492,7,15,33,0.7131681877444589,547,"[""Somethinc"", ""PakaiSomethinc"", ""Calm Down Moisturizer"", ""10ribu"", ""Minthinc"", ""follow""]"
100500,2025-02-16 00:00:00,Minthinc speechless banget dengernya😭🙌🏻 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",original sound - Somethinc Official,412,9,13,21,0.4527363184079602,455,"[""Somethinc"", ""PakaiSomethinc"", ""Minthinc"", ""speechless"", ""dengernya""]"
221400,2025-02-16 00:00:00,Coba komen jenis kulit kamu & serum apa yang cocok!👀 #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",Intergalactic Janet - Ley Soul,583,6,39,111,0.33378500451671184,739,"[""jenis kulit"", ""serum"", ""cocok"", ""somethinc"", ""pakaisomethinc""]"
108200,2025-02-16 00:00:00,Emang kalian nggak rela?☝️🥺 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",original sound - song recommendations,203,6,21,19,0.23012939001848426,249,"[""rela"", ""somethinc"", ""pakaisomethinc""]"
146400,2025-02-15 00:00:00,Glowing butuh usaha bestiee😝💜 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",son original - :),289,7,33,49,0.2581967213114754,378,"[""glowing"", ""usaha"", ""bestiee"", ""somethinc"", ""pakaisomethinc""]"
89200,2025-02-15 00:00:00,Jangan ya Dek ya🫵😭 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",son original - :),377,8,20,39,0.49775784753363234,444,"[""jangan"", ""somethinc"", ""pakaisomethinc""]"
68800,2025-02-15 00:00:00,Gampang banget buat hapus makeup pakai Omega Jelly! Next kita bikin keseruan apa nih Squad? Komen!😝💜 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Funny lazy donkey (hilarious song)(937200) - LEOPARD,180,1,5,11,0.2863372093023256,197,"[""hapus makeup"", ""omega jelly"", ""squad"", ""somethinc"", ""pakaisomethinc""]"
648400,2025-02-15 00:00:00,"Ubur-ubur ikan lele, ada harga ada kualitas lee😇 #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",Relaxed (Sped Up) - MC Mablo Dos Paredões,2360,45,102,222,0.4208821714990746,2729,"[""Somethinc"", ""PakaiSomethinc"", ""kualitas"", ""harga"", ""produk""]"
105300,2025-02-15 00:00:00,Paling gak bisa minthinc liat kaya gini🫠🫵🏻 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",original sound - Somethinc Official,433,8,23,48,0.4862298195631529,512,"[""Somethinc"", ""PakaiSomethinc"", ""minthinc"", ""produk""]"
94500,2025-02-15 00:00:00,Kalau produk somethinc aku lemah🫵🏻😭 #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",original sound  - Somethinc Official,388,7,21,23,0.46455026455026455,439,"[""Somethinc"", ""PakaiSomethinc"", ""produk"", ""lemah""]"
77500,2025-02-14 00:00:00,"Khusus untuk Followers Somethinc, yuk jawab urutannya di comment sesuai hurufnya!😜🫵🏻 #somethinc  #pakaisomethinc  ","#somethinc , #pakaisomethinc ",Video Game - Nyuck,77,11,9,12,0.14064516129032256,109,"[""Somethinc"", ""PakaiSomethinc"", ""followers"", ""urutannya"", ""comment""]"
150300,2025-02-14 00:00:00,"Pertanyaan Minthinc, emang kalian punya partner Valentine? 🫵😭 #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",Happy - DJ Keblinger$,219,3,10,13,0.16300731869594146,245,"[""Somethinc"", ""PakaiSomethinc"", ""Minthinc"", ""Valentine"", ""partner""]"
133800,2025-02-14 00:00:00,Minthinc kepo nih sama Skincare’s Journey kalian🫵🫵 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",оригинальный звук  - snauzk,331,3,27,47,0.30493273542600896,408,"[""Skincare's Journey"", ""Skincare"", ""Journey"", ""Minthinc"", ""kepo""]"
104800,2025-02-14 00:00:00,Mention Pasangan Kamu Sekarang! 😜🥰 #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",original sound - loggerkkk - 🎧,478,15,12,29,0.5095419847328244,534,"[""Pasangan"", ""Mention"", ""Kamu"", ""Sekarang"", ""Somethinc""]"
411100,2025-02-13 00:00:00,"Find your match, fix your skin concern✨💜 #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",suara asli  - Ema 🧚‍♀️,1315,21,33,345,0.41693018730235953,1714,"[""Find"", ""match"", ""fix"", ""skin concern"", ""Somethinc""]"
180400,2025-02-13 00:00:00,Millennials Must Have for Anti-Aging!✨ #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Aesthetic Coffee - Febri Handika,520,9,38,50,0.3420177383592018,617,"[""Millennials"", ""Must Have"", ""Anti-Aging"", ""Somethinc"", ""PakaiSomethinc""]"
210800,2025-02-13 00:00:00,Coba tag temen cowok kalian yang baru atau udah mulai rajin skincarean Squad! #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",오리지널 사운드  - 잔망루피 ZANMANG LOOPY,444,4,37,53,0.25521821631878555,538,"[""temen cowok"", ""rajin skincarean"", ""Squad"", ""skincare"", ""Somethinc"", ""PakaiSomethinc""]"
163200,2025-02-13 00:00:00,"Wash your face without worries! 💦 A gentle, non-stripping jelly cleanser that keeps your skin fresh & hydrated! ✨ #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",suara asli - yannnanaa - ryan,377,5,12,21,0.2542892156862745,415,"[""cleanser"", ""gentle"", ""non-stripping"", ""fresh"", ""hydrated"", ""jelly cleanser""]"
81800,2025-02-13 00:00:00,Test kecocokan pasangan dapet promo special?!😍✨ Jangan lupa join TikTok Live Somethinc tanggal 14 Februari⚠️ #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",original sound - Somethinc Official,602,2,16,26,0.7897310513447433,646,"[""promo"", ""TikTok Live"", ""Somethinc"", ""join"", ""kecocokan"", ""pasangan""]"
216600,2025-02-13 00:00:00,Serum Somethinc yang cocok buat masalah kulit kamu!👀💜 #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",Intergalactic Janet - Ley Soul,754,6,47,266,0.49538319482917825,1073,"[""Serum"", ""Somethinc"", ""masalah kulit"", ""cocok"", ""kulit""]"
133900,2025-02-13 00:00:00,Yang bener aja dong! Skimcare aja 10 step🫵🏻😭 #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",Funny and Unusual Scene - HarmonicoHCO,191,5,16,22,0.17475728155339806,234,"[""Skimcare"", ""10 step"", ""Somethinc"", ""skincare"", ""step""]"
172500,2025-02-13 00:00:00,Kalau 🔥🔥🔥& 💧💧💧 versi kalian apa Squad?? #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",original sound - spexdx,185,3,6,20,0.12405797101449276,214,"[""Somethinc"", ""Squad"", ""versi"", ""PakaiSomethinc""]"
130600,2025-02-12 00:00:00,Namanya juga typo 🫠 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Laugh Pause - Crispinion,612,6,56,32,0.5405819295558958,706,"[""Somethinc"", ""PakaiSomethinc"", ""typo""]"
153400,2025-02-12 00:00:00,"Two generations, two skincare styles. Are you Gen Z or Millennials?💆‍♀️💜 #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",love me like you - livsspotifyaudios,207,7,15,23,0.16427640156453716,252,"[""skincare"", ""styles"", ""Gen Z"", ""Millennials"", ""Somethinc"", ""PakaiSomethinc""]"
76500,2025-02-12 00:00:00,Love is in the air..and so is the perfect deal! Only on Shopee💐💜 ,-,sonido original - 🔥,470,7,20,20,0.6758169934640522,517,"[""deal"", ""Shopee"", ""perfect""]"
50500,2025-02-12 00:00:00,Rajin skincarean itu salah satu bentuk investasi untuk diri sendiri loh Squad! #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Solo piano Ghibli style melancholy waltz(1527157) - MaSssuguMusic,116,3,4,4,0.2514851485148515,127,"[""skincare"", ""investasi"", ""diri sendiri"", ""Somethinc"", ""PakaiSomethinc"", ""Squad"", ""rajin""]"
154400,2025-02-12 00:00:00,Tim Cleansing Balm atau Tim Micellar Water?👀 #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",PHONK BRASILEIRO FRESCO - DJ MOIGUS & DJ FKU,366,3,5,41,0.2687823834196891,415,"[""Cleansing Balm"", ""Micellar Water"", ""Somethinc"", ""pakaisomethinc"", ""Tim""]"
170300,2025-02-12 00:00:00,"Usia bertambah, masalah kulit juga ikut bertambah! Solusinya apa dong?😭🫵🏻 #somethinc  #pakaisomethinc  ","#somethinc , #pakaisomethinc ",Love You So - The King Khan & BBQ Show,298,7,22,44,0.2178508514386377,371,"[""usia"", ""bertambah"", ""masalah kulit"", ""solusi"", ""kulit""]"
258000,2025-02-11 00:00:00,Minthinc gak kuat lihat yang pakainya sampai ke kepala 😭😭 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Relaxed (Sped Up) - MC Mablo Dos Paredões,1248,12,59,115,0.555813953488372,1434,"[""pakainya"", ""kepala""]"
98600,2025-02-11 00:00:00,"Jangan lupa like & share, supaya kita bisa terus berbagi kebaikan🙏🏻✨ #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",original sound - Somethinc Official,465,14,21,34,0.5415821501014199,534,[]
154400,2025-02-11 00:00:00,⚠️Jangan asal pakai cleanser⚠️ #Somethinc  #Somethinc  ,"#Somethinc , #Somethinc ",Aesthetic Coffee - Febri Handika,429,7,25,75,0.3471502590673575,536,"[""cleanser"", ""asal pakai""]"
128300,2025-02-11 00:00:00,"Flawless by day, fresh by night💜💆‍♀️ #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",Ring trend - Audreyy,223,2,24,22,0.2112236944660951,271,"[""Flawless"", ""fresh"", ""day"", ""night""]"
400700,2025-02-11 00:00:00,"Serum Sultan dari Somethinc! Buat kulit halus, lembab & glowing💎✨ #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",Drop It Like x Without Me - ARNEL REMIX,668,4,31,64,0.1914150237085101,767,"[""Serum"", ""kulit halus"", ""lembab"", ""glowing"", ""Somethinc""]"
102400,2025-02-11 00:00:00,We just melted seeing that 300K+ are obsessed with Omega Deep Cleansing Balm 🤩🫶  Now comes in new & improved formulation! Grab yours fast ‘cause they’re slipping off the shelves 💨  #Somethinc  #SomethincBalm  #SomethincJelly ,"#Somethinc , #SomethincBalm , #SomethincJelly ",original sound  - Somethinc Official,356,4,1,10,0.3623046875,371,"[""Omega"", ""Deep Cleansing Balm"", ""cleansing balm"", ""formulation"", ""Somethinc"", ""SomethincBalm""]"
998800,2025-02-11 00:00:00,"Nasib punya kulit sensitif, dikit-dikit bermaslah!😭 tapi untung ada Moisturizer ini💜#somethinc  #pakaisomethinc  ","#somethinc , #pakaisomethinc ",Kalemin Aja Somethinc X Afgan - Somethinc Official,2132,24,120,367,0.2646175410492591,2643,"[""kulit sensitif"", ""bermaslah"", ""Moisturizer"", ""somethinc"", ""perawatan kulit sensitif""]"
